amount,i_amount,result
280000,112000,false
1200000,400000,false
60000,20000,false
360000,120000,false
300000,200000,false
1200000,400000,false
280000,112000,false
600000,200000,false
40000,20000,false
300000,100000,false
10932,7288,false
280000,112000,false
140000,1120,false
180000,20000,false
600000,40000,false
80000,40000,false
360000,120000,false
36000,1500,false
300000,100000,false
60000,20000,false
150000,100000,false
6000,2000,false
1800000,400000,false
300000,200000,false
360000,30000,false
300000,25000,false
60000,5000,false
300000,25000,false
280000,7000,false
30000,20000,false
150000,100000,false
280000,112000,false
280000,28000,false
600000,200000,false
180000,120000,false
300000,100000,false
180000,240000,false
12000,1000,false
240000,10000,false
150000,100000,false
280000,112000,false
1800000,400000,false
150000,100000,false
900000,100000,false
720000,120000,false
36000,4000,false
280000,112000,false
300000,100000,false
960000,320000,false
300000,100000,false
600000,200000,false
960000,80000,false
300000,100000,false
36000,12000,false
600000,100000,false
12000,2000,false
150000,100000,false
150000,100000,false
1200000,400000,false
450000,100000,false
60000,5000,false
25000,100000,false
600000,200000,false
36000,12000,false
450000,100000,false
150000,25000,false
900000,300000,false
150000,100000,false
150000,10000,false
1200000,80000,false
300000,100000,false
,20000,false
150000,100000,false
1800000,400000,false
280000,112000,false
225000,100000,false
1200000,400000,false
350000,2000,false
450000,25000,false
900000,200000,false
150000,100000,false
120000,40000,false
322000,11500,false
960000,320000,false
900000,200000,false
280000,112000,false
180000,60000,false
10000,1000,false
450000,100000,false
80000,40000,false
540000,30000,false
120000,40000,false
150000,100000,false
150000,25000,false
36000,8000,false
12000,4000,false
300000,100000,false
,2000,false
900000,300000,false
300000,100000,false
120000,40000,false
12000,4000,false
150000,100000,false
1881900,125460,false
600000,200000,false
180000,240000,false
360000,120000,false
45000,60000,false
300000,100000,false
300000,100000,false
65000,4000,false
600000,400000,false
600000,100000,false
180000,120000,false
420000,140000,false
1440000,160000,false
960000,320000,false
79000,32000,false
12000,8000,false
450000,100000,false
300000,100000,false
450000,100000,false
600000,400000,false
300000,100000,false
,60000,false
25000,25000,false
600000,300000,false
540000,120000,false
1800000,400000,false
280000,112000,false
180000,60000,false
180000,60000,false
900000,100000,false
360000,120000,false
300000,100000,false
12000,1000,false
200000,100000,false
216000,72000,false
150000,100000,false
450000,100000,false
6000,1000,false
828000,46000,false
25000,20000,false
4320000,480000,false
50000,20000,false
45000,60000,false
450000,100000,false
1260000,35000,false
540000,120000,false
500000,25000,false
300000,100000,false
240000,240000,false
150000,100000,false
280000,112000,false
300000,100000,false
1200000,600000,false
450000,25000,false
2880000,320000,false
200000,100000,false
6000,500,false
180000,240000,false
360000,240000,false
150000,100000,false
300000,200000,false
180000,60000,false
6000,500,false
1200000,400000,false
150000,100000,false
150000,100000,false
450000,600000,false
280000,112000,false
20000,6664,false
360000,120000,false
150000,100000,false
10000,20000,false
150000,100000,false
120000,40000,false
120000,40000,false
280000,112000,false
90000,60000,false
140000,40000,false
50000,200000,false
500000,666664,false
1200000,400000,false
150000,100000,false
180000,120000,false
60000,40000,false
45000,5000,false
1800000,400000,false
,60000,false
480000,80000,false
2880000,960000,false
150000,100000,false
12000,1000,false
900000,200000,false
300000,200000,false
250000,2000,false
300000,100000,false
720000,80000,false
360000,120000,false
280000,112000,false
360000,30000,false
300000,100000,false
450000,100000,false
160000,320000,false
120000,40000,false
280000,112000,false
960000,320000,false
600000,400000,false
900000,300000,false
,400000,false
240000,80000,false
180000,60000,false
500000,400000,false
60000,10000,false
1080000,120000,false
100000,40000,false
120000,240000,false
150000,100000,false
2400000,400000,false
150000,25000,false
240000,80000,false
120000,240000,false
240000,120000,false
1500000,500000,false
90000,40000,false
2880000,320000,false
6000,2000,false
150000,100000,false
300000,100000,false
90000,20000,false
90000,20000,false
150000,100000,false
280000,112000,false
600000,400000,false
280000,112000,false
144000,48000,false
150000,100000,false
450000,100000,false
60000,20000,false
30000,20000,false
60000,40000,false
60000,20000,false
600000,200000,false
750000,200000,false
72000,12000,false
45000,60000,false
84000,3500,false
1800000,15000,false
450000,100000,false
1200000,40000,false
150000,100000,false
1440000,120000,false
300000,2500,false
300000,100000,false
118800,39600,false
600000,200000,false
30000,10010,false
200000,100000,false
450000,100000,false
240000,80000,false
450000,100000,false
6000,2000,false
36000,8000,false
30000,20000,false
24000,8000,false
600000,200000,false
300000,100000,false
900000,100000,false
16000,8000,false
150000,100000,false
280000,112000,false
45000,60000,false
280000,112000,false
240000,80000,false
450000,100000,false
270000,120000,false
300000,200000,false
18000,2000,false
,196800,false
600000,200000,false
960000,320000,false
600000,200000,false
280000,112000,false
300000,400,false
900000,200000,false
150000,100000,false
660000,240000,false
6000,4000,false
150000,100000,false
1000000,20833,false
50000,1041,false
36000,3000,false
180000,60000,false
180000,10000,false
90000,20000,false
280000,112000,false
280000,112000,false
12000,4000,false
400000,200000,false
280000,112000,false
360000,120000,false
450000,100000,false
300000,200000,false
630000,70000,false
180000,30000,false
180000,60000,false
150000,25000,false
600000,200000,false
450000,300000,false
10000,40000,false
5000,2000,false
45000,2500,false
600000,400000,false
280000,28000,false
300000,200000,false
720000,80000,false
25000,20000,false
100000,10000,false
24000,8000,false
60000,5000,false
120000,160000,false
30000,20000,false
450000,100000,false
4320000,480000,false
360000,240000,false
24000,2000,false
600000,50000,false
12000,1000,false
600000,50000,false
135000,60000,false
,400,false
600000,300000,false
450000,25000,false
280000,112000,false
80000,40000,false
600000,200000,false
105000,140000,false
6000,4000,false
18000,8000,false
300000,100000,false
24000,4000,false
240000,120000,false
800000,100000,false
150000,100000,false
2880000,960000,false
900000,100000,false
300000,100000,false
200000,400000,false
180000,120000,false
360000,60000,false
24000,4000,false
2700000,300000,false
45000,7500,false
120000,20000,false
375000,25000,false
45000,60000,false
280000,112000,false
600000,40000,false
30000,20000,false
36000,1500,false
360000,20000,false
45000,60000,false
280000,112000,false
16000000,100000,false
300000,100000,false
300000,100000,false
3600000,400000,false
400000,200000,false
36000,3000,false
300000,200000,false
1800000,400000,false
900000,300000,false
45000,60000,false
60000,20000,false
1200000,400000,false
150000,100000,false
200000,100000,false
300000,200000,false
200000,266664,false
6000000,8000,false
600000,300000,false
35000,23332,false
300000,100000,false
350000,200000,false
15000,20000,false
240000,120000,false
900000,100000,false
300000,100000,false
1200000,100000,false
600000,400000,false
3000000,250000,false
150000,100000,false
1440000,320000,false
200000,100000,false
300000,100000,false
360000,180000,false
180000,40000,false
600000,400000,false
300000,100000,false
48000,16000,false
54000,1500,false
64800,1800,false
150000,100000,false
45000,60000,false
60000,500,false
300000,100000,false
2880000,120000,false
200000,100000,false
200000,100000,false
12000,4000,false
120000,20000,false
150000,3120,false
150000,100000,false
300000,100000,false
600000,200000,false
450000,100000,false
100000,20000,false
500000,100000,false
300000,200000,false
240000,160000,false
24000,8000,false
120000,10000,false
60000,20000,false
90000,15000,false
1200000,400000,false
75000,100000,false
180000,60000,false
180000,60000,false
600000,100000,false
40000,40000,false
2580000,120000,false
120000,40000,false
120000,160000,false
1000000,400000,false
1920000,80000,false
3000000,250000,false
2400000,800000,false
300000,100000,false
2400000,800000,false
120000,120000,false
900000,100000,false
300000,100000,false
150000,100000,false
280000,112000,false
150000,100000,false
150000,100000,false
360000,120000,false
180000,60000,false
300000,200000,false
300000,200000,false
600000,200000,false
6000,2000,false
1500000,100000,false
150000,100000,false
9000,2000,false
60000,5000,false
50000,2777,false
4000000,200000,false
150000,100000,false
50000,2777,false
450000,100000,false
1350000,300000,false
280000,112000,false
900000,100000,false
45000,15000,false
150000,85712,false
3500000,200000,false
75000,25000,false
200000,25000,false
150000,100000,false
540000,120000,false
120000,10000,false
18000,8000,false
150000,100000,false
150000,100000,false
96000,32000,false
5000,1664,true
500000,2000000,false
150000,100000,false
150000,100000,false
30000,5000,false
300000,100000,false
180000,15000,false
300000,20000,false
150000,100000,false
1200000,200000,false
2400000,400000,false
24000,8000,false
360000,120000,false
36000,3000,false
450000,100000,false
300000,25000,false
280000,112000,false
16000,8000,false
150000,100000,false
200000,100000,false
150000,100000,false
300000,100000,false
960000,320000,false
720000,60000,false
360000,240000,false
360000,240000,false
90000,20000,false
,400,false
280000,112000,false
720000,240000,false
300000,100000,false
300000,300000,false
150000,100000,false
45000,10000,false
300000,200000,false
90000,20000,false
340000,34000,false
360000,80000,false
280000,112000,false
90000,60000,false
150000,25000,false
300000,100000,false
312000,39000,false
400000,200000,false
900000,100000,false
999996,333332,false
,180000,false
2402400,200200,false
50000,20000,false
720000,24000,false
24000,8000,false
300000,100000,false
45000,60000,false
5760000,640000,false
360000,120000,false
280000,112000,false
240000,80000,false
1200000,400000,false
150000,100000,false
150000,100000,false
10800,2400,false
400000,50000,false
1200000,400000,false
600000,400000,false
100000,40000,false
45000,60000,false
300000,100000,false
360000,10000,false
1079000,13000,false
5500000,10000,false
45000,60000,false
9000,6000,false
600000,200000,false
52500,7500,false
7650,850,false
12000,1000,false
150000,100000,false
40000,20000,false
300000,100000,false
8640000,960000,false
1200000,400000,false
144000,48000,false
180000,40000,false
300000,200000,false
300000,100000,false
135000,60000,false
200000,66664,false
150000,100000,false
360000,4000,false
900000,100000,false
200000,160000,false
360000,120000,false
280000,112000,false
600000,100000,false
18000,12000,false
960000,320000,false
1800000,400000,false
120000,40000,false
300000,100000,false
960000,320000,false
1200000,400000,false
16000,2000,false
300000,100000,false
300000,100000,false
360000,120000,false
1200000,400000,false
1500000,98819,false
2880000,640000,false
90000,5000,false
360000,20000,false
90000,100,false
90000,100,false
48000,8000,false
600000,200000,false
120000,160000,false
600000,200000,false
320000,160000,false
450000,100000,false
540000,30000,false
280000,28000,false
30000,120000,false
500000,500000,false
1800000,200000,false
210000,30000,false
5000,16664,false
280000,28000,false
60000,10000,false
1800000,400000,false
1200000,400000,false
,400,false
150000,100000,false
960000,320000,false
125000,100000,false
300000,200000,false
